"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-2.094198,57.133888,1,2020-02-01,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",17.5891183333333
-3.034178,52.50385,1,2020-02-01,2,"AH","Aston Hill","Rural Background",0.933735833333333
-6.250873,54.861595,1,2020-02-01,3,"BALM","Ballymena Ballykeel","Urban Background",11.9633266666667
-1.510436,53.56292,1,2020-02-01,4,"BAR3","Barnsley Gawber","Urban Background",5.01171217391304
-5.974944,54.572586,1,2020-02-01,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",35.3462065217391
-1.275039,54.60537,1,2020-02-01,6,"BIL","Billingham","Urban Industrial",4.97164208333333
-3.007175,53.80489,1,2020-02-01,7,"BLC2","Blackpool Marton","Urban Background",9.45690708333333
-1.918235,52.481346,1,2020-02-01,8,"BMLD","Birmingham Ladywood","Urban Background",5.92482875
-2.003497,52.502436,1,2020-02-01,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",15.2806982608696
-1.826744,50.73957,1,2020-02-01,10,"BORN","Bournemouth","Urban Background",6.89068791666667
-1.635718,52.82105,1,2020-02-01,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",7.39860416666667
-2.583975,51.457968,1,2020-02-01,12,"BR11","Bristol Temple Way","Urban Traffic",15.7474454166667
-2.584482,51.462839,1,2020-02-01,13,"BRS8","Bristol St Paul's","Urban Background",10.5709682608696
-0.147572,50.840836,1,2020-02-01,14,"BRT3","Brighton Preston Park","Urban Background",7.62432291666667
-3.205782,55.862281,1,2020-02-01,15,"BUSH","Bush Estate","Rural Background",2.05183739130435
-3.133508,51.680579,1,2020-02-01,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",30.07884
-2.945307,54.894834,1,2020-02-01,17,"CARL","Carlisle Roadside","Urban Traffic",13.4890991666667
0.54797,51.374264,1,2020-02-01,18,"CHAT","Chatham Roadside","Urban Traffic",14.3219558333333
-2.678731,51.638094,1,2020-02-01,19,"CHP","Chepstow A48","Urban Traffic",31.2014104166667
-3.152305,51.49096,1,2020-02-01,20,"CNPR","Cardiff Newport Road","Urban Traffic",8.37808541666667
-1.490082,52.407708,1,2020-02-01,21,"COBR","Coventry Binley Road","Urban Traffic",17.7223916666667
-2.093844,53.579227,1,2020-02-01,22,"CW","Shaw Crompton Way","Urban Traffic",16.8671541666667
-2.959861,56.475434,1,2020-02-01,25,"DCC1","Dundee Mains Loan","Urban Background",8.9942625
-7.331179,55.002818,1,2020-02-01,26,"DERR","Derry Rosemount","Urban Background",7.59417416666667
-4.55973,55.943197,1,2020-02-01,27,"DUMB","Dumbarton Roadside","Urban Traffic",12.38281875
-1.358547,54.516667,1,2020-02-01,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",1.52286083333333
-2.334139,53.48481,1,2020-02-01,29,"ECCL","Salford Eccles","Urban Background",12.6665408333333
-3.532465,50.725083,1,2020-02-01,30,"EX","Exeter Roadside","Urban Traffic",17.6372125
-4.238214,55.860936,1,2020-02-01,31,"GHSR","Glasgow High Street","Urban Traffic",30.5169995833333
-4.259122,55.85894,1,2020-02-01,32,"GLA4","Glasgow Kerbside","Urban Traffic",39.16507375
-4.243631,55.865782,1,2020-02-01,33,"GLKP","Glasgow Townhead","Urban Background",19.8620229166667
-0.125254,51.584128,1,2020-02-01,34,"HG4","London Haringey Priory Park South","Urban Background",8.82381583333333
-0.460861,51.49633,1,2020-02-01,35,"HIL","London Hillingdon","Urban Background",23.3433804347826
0.439548,51.518167,1,2020-02-01,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",10.2908195833333
-0.167734,51.165865,1,2020-02-01,37,"HORE","Horley","Suburban Industrial",9.18035291666667
-0.131931,51.49467,1,2020-02-01,38,"HORS","London Westminster","Urban Background",14.97628375
-0.341222,53.74878,1,2020-02-01,39,"HUL2","Hull Freetown","Urban Background",15.8719008333333
-0.305678,53.759013,1,2020-02-01,40,"HULR","Hull Holderness Road","Urban Traffic",13.3068095833333
-0.213492,51.52105,1,2020-02-01,41,"KC1","London N. Kensington","Urban Background",12.63043875
-1.576361,53.819972,1,2020-02-01,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",12.4414404166667
-1.124267,52.638742,1,2020-02-01,43,"LEIR","Leicester A594 Roadside","Urban Traffic",26.0127208333333
-2.73684,52.221593,1,2020-02-01,44,"LEOM","Leominster","Suburban Background",2.35731291666667
-2.238917,53.371722,1,2020-02-01,45,"MAHG","Manchester Sharston","Suburban Industrial",18.0574058333333
-2.237881,53.48152,1,2020-02-01,46,"MAN3","Manchester Piccadilly","Urban Background",26.3888458333333
-1.595362,54.986405,1,2020-02-01,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",25.02593375
-1.610528,54.97825,1,2020-02-01,48,"NEWC","Newcastle Centre","Urban Background",19.63503625
-1.146447,52.95473,1,2020-02-01,49,"NOTT","Nottingham Centre","Urban Background",14.08703375
-0.916605,52.272257,1,2020-02-01,50,"NTN4","Northampton Spring Park","Urban Background",4.95763416666667
-1.188851,52.969377,1,2020-02-01,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",13.9432879166667
1.04901,51.777874,1,2020-02-01,52,"OSY","St Osyth","Rural Background",4.84299260869565
-1.257463,51.751745,1,2020-02-01,53,"OX","Oxford Centre Roadside","Urban Traffic",19.1891145833333
-1.260278,51.744806,1,2020-02-01,54,"OX8","Oxford St Ebbes","Urban Background",4.12650375
-3.196527,55.657472,1,2020-02-01,55,"PEEB","Peebles","Urban Background",2.6762725
-4.69237,51.782616,1,2020-02-01,56,"PEMB","Narberth","Rural Background",1.05255375
-4.142361,50.37167,1,2020-02-01,57,"PLYM","Plymouth Centre","Urban Background",8.29839833333333
-1.095558,50.798339,1,2020-02-01,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",25.7095816666667
-0.944067,51.45309,1,2020-02-01,59,"REA1","Reading New Town","Urban Background",9.16520833333333
0.634889,51.45617,1,2020-02-01,60,"ROCH","Rochester Stoke","Rural Background",3.38659
-1.463484,50.920265,1,2020-02-01,61,"SA33","Southampton A33","Urban Traffic",27.1252320833333
-0.300306,52.132417,1,2020-02-01,62,"SDY","Sandy Roadside","Urban Traffic",16.25753
0.678331,51.544166,1,2020-02-01,63,"SEND","Southend-on-Sea","Urban Background",9.7132275
-1.478096,53.378622,1,2020-02-01,64,"SHDG","Sheffield Devonshire Green","Urban Background",7.652365
-2.742134,53.451826,1,2020-02-01,65,"SHLW","St Helens Linkway","Urban Traffic",17.7861891666667
-1.3159,54.565819,1,2020-02-01,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",4.428385
-2.175133,53.02821,1,2020-02-01,67,"STOK","Stoke-on-Trent Centre","Urban Background",13.0965825
-0.042155,51.52253,1,2020-02-01,68,"TH2","Tower Hamlets Roadside","Urban Traffic",22.17655125
0.317969,51.47707,1,2020-02-01,69,"THUR","Thurrock","Urban Background",15.6084654166667
-2.030371,52.605641,1,2020-02-01,70,"WAL4","Walsall Woodlands","Urban Background",6.19271333333333
-2.615593,53.389225,1,2020-02-01,71,"WAR","Warrington","Urban Background",19.8943825
-2.638139,53.54914,1,2020-02-01,72,"WIG5","Wigan Centre","Urban Background",5.89859291666667
-3.002829,53.042282,1,2020-02-01,73,"WREX","Wrexham","Urban Traffic",3.65013791666667
-2.73168,53.365391,1,2020-02-01,74,"WSMR","Widnes Milton Road","Urban Traffic",13.8080020833333
-0.379916,50.832947,1,2020-02-01,75,"WTHG","Worthing A27 Roadside","Urban Traffic",25.3544316666667
-1.075861,53.951889,1,2020-02-01,76,"YK11","York Fishergate","Urban Traffic",11.2999325
-2.094198,57.133888,2,2020-02-02,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",23.46442125
-3.034178,52.50385,2,2020-02-02,2,"AH","Aston Hill","Rural Background",0.971520833333333
-6.250873,54.861595,2,2020-02-02,3,"BALM","Ballymena Ballykeel","Urban Background",10.3453233333333
-1.510436,53.56292,2,2020-02-02,4,"BAR3","Barnsley Gawber","Urban Background",8.55382260869565
-5.974944,54.572586,2,2020-02-02,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",33.9977382608696
-1.275039,54.60537,2,2020-02-02,6,"BIL","Billingham","Urban Industrial",11.0509216666667
-3.007175,53.80489,2,2020-02-02,7,"BLC2","Blackpool Marton","Urban Background",11.89999375
-1.918235,52.481346,2,2020-02-02,8,"BMLD","Birmingham Ladywood","Urban Background",9.12920916666667
-2.003497,52.502436,2,2020-02-02,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",15.11057625
-1.826744,50.73957,2,2020-02-02,10,"BORN","Bournemouth","Urban Background",4.28890875
-1.635718,52.82105,2,2020-02-02,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",10.9909341666667
-2.583975,51.457968,2,2020-02-02,12,"BR11","Bristol Temple Way","Urban Traffic",19.9505229166667
-2.584482,51.462839,2,2020-02-02,13,"BRS8","Bristol St Paul's","Urban Background",12.0452195833333
-0.147572,50.840836,2,2020-02-02,14,"BRT3","Brighton Preston Park","Urban Background",7.77652166666667
-3.205782,55.862281,2,2020-02-02,15,"BUSH","Bush Estate","Rural Background",4.77305304347826
-3.133508,51.680579,2,2020-02-02,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",28.0301483333333
-2.945307,54.894834,2,2020-02-02,17,"CARL","Carlisle Roadside","Urban Traffic",13.19930625
0.54797,51.374264,2,2020-02-02,18,"CHAT","Chatham Roadside","Urban Traffic",12.0520158333333
-2.678731,51.638094,2,2020-02-02,19,"CHP","Chepstow A48","Urban Traffic",27.226155
-3.152305,51.49096,2,2020-02-02,20,"CNPR","Cardiff Newport Road","Urban Traffic",8.58989958333333
-1.490082,52.407708,2,2020-02-02,21,"COBR","Coventry Binley Road","Urban Traffic",16.98424
-2.093844,53.579227,2,2020-02-02,22,"CW","Shaw Crompton Way","Urban Traffic",25.1910441666667
-2.959861,56.475434,2,2020-02-02,25,"DCC1","Dundee Mains Loan","Urban Background",29.5878258333333
-7.331179,55.002818,2,2020-02-02,26,"DERR","Derry Rosemount","Urban Background",9.18831583333333
-4.55973,55.943197,2,2020-02-02,27,"DUMB","Dumbarton Roadside","Urban Traffic",24.02027
-1.358547,54.516667,2,2020-02-02,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",6.7198075
-2.334139,53.48481,2,2020-02-02,29,"ECCL","Salford Eccles","Urban Background",17.6656020833333
-3.532465,50.725083,2,2020-02-02,30,"EX","Exeter Roadside","Urban Traffic",9.00347625
-4.238214,55.860936,2,2020-02-02,31,"GHSR","Glasgow High Street","Urban Traffic",30.5342725
-4.259122,55.85894,2,2020-02-02,32,"GLA4","Glasgow Kerbside","Urban Traffic",50.7150340909091
-4.243631,55.865782,2,2020-02-02,33,"GLKP","Glasgow Townhead","Urban Background",28.88587625
-0.125254,51.584128,2,2020-02-02,34,"HG4","London Haringey Priory Park South","Urban Background",11.2846325
-0.460861,51.49633,2,2020-02-02,35,"HIL","London Hillingdon","Urban Background",32.8944826086957
0.439548,51.518167,2,2020-02-02,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",11.07279375
-0.167734,51.165865,2,2020-02-02,37,"HORE","Horley","Suburban Industrial",13.1869308333333
-0.131931,51.49467,2,2020-02-02,38,"HORS","London Westminster","Urban Background",17.5840204166667
-0.341222,53.74878,2,2020-02-02,39,"HUL2","Hull Freetown","Urban Background",23.5728641666667
-0.305678,53.759013,2,2020-02-02,40,"HULR","Hull Holderness Road","Urban Traffic",32.8110504166667
-0.213492,51.52105,2,2020-02-02,41,"KC1","London N. Kensington","Urban Background",15.8888266666667
-1.576361,53.819972,2,2020-02-02,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",28.5092529166667
-1.124267,52.638742,2,2020-02-02,43,"LEIR","Leicester A594 Roadside","Urban Traffic",29.67317375
-2.73684,52.221593,2,2020-02-02,44,"LEOM","Leominster","Suburban Background",4.0735675
-2.238917,53.371722,2,2020-02-02,45,"MAHG","Manchester Sharston","Suburban Industrial",14.02122625
-2.237881,53.48152,2,2020-02-02,46,"MAN3","Manchester Piccadilly","Urban Background",34.6105145833333
-1.595362,54.986405,2,2020-02-02,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",56.1818158333333
-1.610528,54.97825,2,2020-02-02,48,"NEWC","Newcastle Centre","Urban Background",28.34803625
-1.146447,52.95473,2,2020-02-02,49,"NOTT","Nottingham Centre","Urban Background",21.2960858333333
-0.916605,52.272257,2,2020-02-02,50,"NTN4","Northampton Spring Park","Urban Background",6.28479125
-1.188851,52.969377,2,2020-02-02,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",25.2792270833333
1.04901,51.777874,2,2020-02-02,52,"OSY","St Osyth","Rural Background",4.99999173913043
-1.257463,51.751745,2,2020-02-02,53,"OX","Oxford Centre Roadside","Urban Traffic",18.9012669565217
-1.260278,51.744806,2,2020-02-02,54,"OX8","Oxford St Ebbes","Urban Background",3.88447083333333
-3.196527,55.657472,2,2020-02-02,55,"PEEB","Peebles","Urban Background",7.59400416666667
-4.69237,51.782616,2,2020-02-02,56,"PEMB","Narberth","Rural Background",0.994831666666667
-4.142361,50.37167,2,2020-02-02,57,"PLYM","Plymouth Centre","Urban Background",4.64339958333333
-1.095558,50.798339,2,2020-02-02,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",16.97403125
-0.944067,51.45309,2,2020-02-02,59,"REA1","Reading New Town","Urban Background",10.2178983333333
0.634889,51.45617,2,2020-02-02,60,"ROCH","Rochester Stoke","Rural Background",4.30501208333333
-1.463484,50.920265,2,2020-02-02,61,"SA33","Southampton A33","Urban Traffic",23.4219395833333
-0.300306,52.132417,2,2020-02-02,62,"SDY","Sandy Roadside","Urban Traffic",15.3743308333333
0.678331,51.544166,2,2020-02-02,63,"SEND","Southend-on-Sea","Urban Background",8.98265333333333
-1.478096,53.378622,2,2020-02-02,64,"SHDG","Sheffield Devonshire Green","Urban Background",16.4605770833333
-2.742134,53.451826,2,2020-02-02,65,"SHLW","St Helens Linkway","Urban Traffic",21.4446883333333
-1.3159,54.565819,2,2020-02-02,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",9.58875083333333
-2.175133,53.02821,2,2020-02-02,67,"STOK","Stoke-on-Trent Centre","Urban Background",11.9503975
-0.042155,51.52253,2,2020-02-02,68,"TH2","Tower Hamlets Roadside","Urban Traffic",19.6460029166667
0.317969,51.47707,2,2020-02-02,69,"THUR","Thurrock","Urban Background",17.5982041666667
-2.030371,52.605641,2,2020-02-02,70,"WAL4","Walsall Woodlands","Urban Background",8.70771041666667
-2.615593,53.389225,2,2020-02-02,71,"WAR","Warrington","Urban Background",13.1085225
-2.638139,53.54914,2,2020-02-02,72,"WIG5","Wigan Centre","Urban Background",13.4777541666667
-3.002829,53.042282,2,2020-02-02,73,"WREX","Wrexham","Urban Traffic",5.57027625
-2.73168,53.365391,2,2020-02-02,74,"WSMR","Widnes Milton Road","Urban Traffic",18.28764625
-0.379916,50.832947,2,2020-02-02,75,"WTHG","Worthing A27 Roadside","Urban Traffic",18.0942270833333
-1.075861,53.951889,2,2020-02-02,76,"YK11","York Fishergate","Urban Traffic",24.2166925
-2.094198,57.133888,3,2020-02-03,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",24.2659191666667
-3.034178,52.50385,3,2020-02-03,2,"AH","Aston Hill","Rural Background",1.1150975
-6.250873,54.861595,3,2020-02-03,3,"BALM","Ballymena Ballykeel","Urban Background",6.16905375
-1.510436,53.56292,3,2020-02-03,4,"BAR3","Barnsley Gawber","Urban Background",5.048909
-5.974944,54.572586,3,2020-02-03,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",30.7459773913043
-1.275039,54.60537,3,2020-02-03,6,"BIL","Billingham","Urban Industrial",6.78851625
-3.007175,53.80489,3,2020-02-03,7,"BLC2","Blackpool Marton","Urban Background",7.36781041666667
-1.918235,52.481346,3,2020-02-03,8,"BMLD","Birmingham Ladywood","Urban Background",10.9910343478261
-2.003497,52.502436,3,2020-02-03,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",37.1812070833333
-1.826744,50.73957,3,2020-02-03,10,"BORN","Bournemouth","Urban Background",8.60909
-1.635718,52.82105,3,2020-02-03,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",13.9812366666667
-2.583975,51.457968,3,2020-02-03,12,"BR11","Bristol Temple Way","Urban Traffic",25.3588091666667
-2.584482,51.462839,3,2020-02-03,13,"BRS8","Bristol St Paul's","Urban Background",15.7655947826087
-0.147572,50.840836,3,2020-02-03,14,"BRT3","Brighton Preston Park","Urban Background",9.60747333333333
-3.205782,55.862281,3,2020-02-03,15,"BUSH","Bush Estate","Rural Background",0.919434782608696
-3.133508,51.680579,3,2020-02-03,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",76.91384375
-2.945307,54.894834,3,2020-02-03,17,"CARL","Carlisle Roadside","Urban Traffic",16.09045625
0.54797,51.374264,3,2020-02-03,18,"CHAT","Chatham Roadside","Urban Traffic",31.79205625
-2.678731,51.638094,3,2020-02-03,19,"CHP","Chepstow A48","Urban Traffic",44.9040225
-3.152305,51.49096,3,2020-02-03,20,"CNPR","Cardiff Newport Road","Urban Traffic",13.0805475
-1.490082,52.407708,3,2020-02-03,21,"COBR","Coventry Binley Road","Urban Traffic",28.6506404166667
-2.093844,53.579227,3,2020-02-03,22,"CW","Shaw Crompton Way","Urban Traffic",19.1857454166667
-2.959861,56.475434,3,2020-02-03,25,"DCC1","Dundee Mains Loan","Urban Background",6.1259425
-7.331179,55.002818,3,2020-02-03,26,"DERR","Derry Rosemount","Urban Background",4.09637708333333
-4.55973,55.943197,3,2020-02-03,27,"DUMB","Dumbarton Roadside","Urban Traffic",9.95655541666667
-1.358547,54.516667,3,2020-02-03,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",1.45713791666667
-2.334139,53.48481,3,2020-02-03,29,"ECCL","Salford Eccles","Urban Background",11.38359125
-3.532465,50.725083,3,2020-02-03,30,"EX","Exeter Roadside","Urban Traffic",11.4753727272727
-4.238214,55.860936,3,2020-02-03,31,"GHSR","Glasgow High Street","Urban Traffic",22.5875333333333
-4.259122,55.85894,3,2020-02-03,32,"GLA4","Glasgow Kerbside","Urban Traffic",37.01632
-4.243631,55.865782,3,2020-02-03,33,"GLKP","Glasgow Townhead","Urban Background",16.8448908333333
-0.125254,51.584128,3,2020-02-03,34,"HG4","London Haringey Priory Park South","Urban Background",12.0594658333333
-0.460861,51.49633,3,2020-02-03,35,"HIL","London Hillingdon","Urban Background",27.1257608695652
0.439548,51.518167,3,2020-02-03,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",22.4604458333333
-0.167734,51.165865,3,2020-02-03,37,"HORE","Horley","Suburban Industrial",9.34705083333333
-0.131931,51.49467,3,2020-02-03,38,"HORS","London Westminster","Urban Background",27.1707133333333
-0.341222,53.74878,3,2020-02-03,39,"HUL2","Hull Freetown","Urban Background",19.1866645833333
-0.305678,53.759013,3,2020-02-03,40,"HULR","Hull Holderness Road","Urban Traffic",17.5204995833333
-0.213492,51.52105,3,2020-02-03,41,"KC1","London N. Kensington","Urban Background",19.5489166666667
-1.576361,53.819972,3,2020-02-03,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",11.0403795833333
-1.124267,52.638742,3,2020-02-03,43,"LEIR","Leicester A594 Roadside","Urban Traffic",36.87229875
-2.73684,52.221593,3,2020-02-03,44,"LEOM","Leominster","Suburban Background",4.44324083333333
-2.238917,53.371722,3,2020-02-03,45,"MAHG","Manchester Sharston","Suburban Industrial",18.9981939130435
-2.237881,53.48152,3,2020-02-03,46,"MAN3","Manchester Piccadilly","Urban Background",24.2849945833333
-1.595362,54.986405,3,2020-02-03,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",14.52514
-1.610528,54.97825,3,2020-02-03,48,"NEWC","Newcastle Centre","Urban Background",15.3473904166667
-1.146447,52.95473,3,2020-02-03,49,"NOTT","Nottingham Centre","Urban Background",15.7599379166667
-0.916605,52.272257,3,2020-02-03,50,"NTN4","Northampton Spring Park","Urban Background",6.90464
-1.188851,52.969377,3,2020-02-03,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",21.20690625
1.04901,51.777874,3,2020-02-03,52,"OSY","St Osyth","Rural Background",5.26276739130435
-1.257463,51.751745,3,2020-02-03,53,"OX","Oxford Centre Roadside","Urban Traffic",23.520385
-1.260278,51.744806,3,2020-02-03,54,"OX8","Oxford St Ebbes","Urban Background",9.72583291666667
-3.196527,55.657472,3,2020-02-03,55,"PEEB","Peebles","Urban Background",1.73709916666667
-4.69237,51.782616,3,2020-02-03,56,"PEMB","Narberth","Rural Background",1.30742125
-4.142361,50.37167,3,2020-02-03,57,"PLYM","Plymouth Centre","Urban Background",13.20470875
-1.095558,50.798339,3,2020-02-03,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",23.9050404166667
-0.944067,51.45309,3,2020-02-03,59,"REA1","Reading New Town","Urban Background",15.1645254166667
0.634889,51.45617,3,2020-02-03,60,"ROCH","Rochester Stoke","Rural Background",6.68920666666667
-1.463484,50.920265,3,2020-02-03,61,"SA33","Southampton A33","Urban Traffic",38.6925845833333
-0.300306,52.132417,3,2020-02-03,62,"SDY","Sandy Roadside","Urban Traffic",23.4091270833333
0.678331,51.544166,3,2020-02-03,63,"SEND","Southend-on-Sea","Urban Background",14.243257826087
-1.478096,53.378622,3,2020-02-03,64,"SHDG","Sheffield Devonshire Green","Urban Background",10.5316704166667
-2.742134,53.451826,3,2020-02-03,65,"SHLW","St Helens Linkway","Urban Traffic",21.9966479166667
-1.3159,54.565819,3,2020-02-03,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",3.31691875
-2.175133,53.02821,3,2020-02-03,67,"STOK","Stoke-on-Trent Centre","Urban Background",17.7824275
-0.042155,51.52253,3,2020-02-03,68,"TH2","Tower Hamlets Roadside","Urban Traffic",27.7535504166667
0.317969,51.47707,3,2020-02-03,69,"THUR","Thurrock","Urban Background",26.0837991666667
-2.030371,52.605641,3,2020-02-03,70,"WAL4","Walsall Woodlands","Urban Background",11.7789295833333
-2.615593,53.389225,3,2020-02-03,71,"WAR","Warrington","Urban Background",12.2583670833333
-2.638139,53.54914,3,2020-02-03,72,"WIG5","Wigan Centre","Urban Background",5.71416470588235
-3.002829,53.042282,3,2020-02-03,73,"WREX","Wrexham","Urban Traffic",9.85319916666667
-2.73168,53.365391,3,2020-02-03,74,"WSMR","Widnes Milton Road","Urban Traffic",15.3566333333333
-0.379916,50.832947,3,2020-02-03,75,"WTHG","Worthing A27 Roadside","Urban Traffic",31.0938641666667
-1.075861,53.951889,3,2020-02-03,76,"YK11","York Fishergate","Urban Traffic",11.1132808333333
-2.094198,57.133888,4,2020-02-04,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",36.5661295454545
-3.034178,52.50385,4,2020-02-04,2,"AH","Aston Hill","Rural Background",1.06395666666667
-6.250873,54.861595,4,2020-02-04,3,"BALM","Ballymena Ballykeel","Urban Background",13.5838604166667
-1.510436,53.56292,4,2020-02-04,4,"BAR3","Barnsley Gawber","Urban Background",23.0466646666667
-5.974944,54.572586,4,2020-02-04,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",50.0583782608696
-1.275039,54.60537,4,2020-02-04,6,"BIL","Billingham","Urban Industrial",19.6259866666667
-3.007175,53.80489,4,2020-02-04,7,"BLC2","Blackpool Marton","Urban Background",5.21364476190476
-1.918235,52.481346,4,2020-02-04,8,"BMLD","Birmingham Ladywood","Urban Background",13.2329475
-2.003497,52.502436,4,2020-02-04,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",30.2778780952381
-1.826744,50.73957,4,2020-02-04,10,"BORN","Bournemouth","Urban Background",6.38229416666667
-1.635718,52.82105,4,2020-02-04,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",11.442195
-2.583975,51.457968,4,2020-02-04,12,"BR11","Bristol Temple Way","Urban Traffic",30.55345625
-2.584482,51.462839,4,2020-02-04,13,"BRS8","Bristol St Paul's","Urban Background",15.3531573913043
-0.147572,50.840836,4,2020-02-04,14,"BRT3","Brighton Preston Park","Urban Background",9.404145
-3.205782,55.862281,4,2020-02-04,15,"BUSH","Bush Estate","Rural Background",6.63587434782609
-3.133508,51.680579,4,2020-02-04,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",66.51713625
-2.945307,54.894834,4,2020-02-04,17,"CARL","Carlisle Roadside","Urban Traffic",30.8122375
0.54797,51.374264,4,2020-02-04,18,"CHAT","Chatham Roadside","Urban Traffic",24.5184175
-2.678731,51.638094,4,2020-02-04,19,"CHP","Chepstow A48","Urban Traffic",34.0594343478261
-3.152305,51.49096,4,2020-02-04,20,"CNPR","Cardiff Newport Road","Urban Traffic",23.1302166666667
-1.490082,52.407708,4,2020-02-04,21,"COBR","Coventry Binley Road","Urban Traffic",25.841775
-2.093844,53.579227,4,2020-02-04,22,"CW","Shaw Crompton Way","Urban Traffic",34.4529016666667
-2.959861,56.475434,4,2020-02-04,25,"DCC1","Dundee Mains Loan","Urban Background",17.1960366666667
-7.331179,55.002818,4,2020-02-04,26,"DERR","Derry Rosemount","Urban Background",8.17484958333333
-4.55973,55.943197,4,2020-02-04,27,"DUMB","Dumbarton Roadside","Urban Traffic",21.3449554166667
-1.358547,54.516667,4,2020-02-04,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",22.3463791666667
-2.334139,53.48481,4,2020-02-04,29,"ECCL","Salford Eccles","Urban Background",26.5537841666667
-3.532465,50.725083,4,2020-02-04,30,"EX","Exeter Roadside","Urban Traffic",36.69421625
-4.238214,55.860936,4,2020-02-04,31,"GHSR","Glasgow High Street","Urban Traffic",50.1624304166667
-4.259122,55.85894,4,2020-02-04,32,"GLA4","Glasgow Kerbside","Urban Traffic",58.334692173913
-4.243631,55.865782,4,2020-02-04,33,"GLKP","Glasgow Townhead","Urban Background",24.5519029166667
-0.125254,51.584128,4,2020-02-04,34,"HG4","London Haringey Priory Park South","Urban Background",14.9566716666667
-0.460861,51.49633,4,2020-02-04,35,"HIL","London Hillingdon","Urban Background",15.9435208695652
0.439548,51.518167,4,2020-02-04,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",27.6389508333333
-0.167734,51.165865,4,2020-02-04,37,"HORE","Horley","Suburban Industrial",6.67905863636364
-0.131931,51.49467,4,2020-02-04,38,"HORS","London Westminster","Urban Background",35.2685483333333
-0.341222,53.74878,4,2020-02-04,39,"HUL2","Hull Freetown","Urban Background",10.9484615
-0.305678,53.759013,4,2020-02-04,40,"HULR","Hull Holderness Road","Urban Traffic",14.8598614285714
-0.213492,51.52105,4,2020-02-04,41,"KC1","London N. Kensington","Urban Background",23.2034891666667
-1.576361,53.819972,4,2020-02-04,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",28.6605866666667
-1.124267,52.638742,4,2020-02-04,43,"LEIR","Leicester A594 Roadside","Urban Traffic",44.55326625
-2.73684,52.221593,4,2020-02-04,44,"LEOM","Leominster","Suburban Background",5.36455083333333
-2.238917,53.371722,4,2020-02-04,45,"MAHG","Manchester Sharston","Suburban Industrial",17.9473025
-2.237881,53.48152,4,2020-02-04,46,"MAN3","Manchester Piccadilly","Urban Background",29.7405142105263
-1.595362,54.986405,4,2020-02-04,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",27.3438154166667
-1.610528,54.97825,4,2020-02-04,48,"NEWC","Newcastle Centre","Urban Background",28.0723941666667
-1.146447,52.95473,4,2020-02-04,49,"NOTT","Nottingham Centre","Urban Background",36.8827182608696
